ProductID,ProductName,Category,Subcategory,Brand,UnitCost,ListPrice,ActiveFlag
351,Tools Product 00351,Tools,Hand Tools,NorthPeak,191.54,367.93,Y
352,Building Materials Product 00352,Building Materials,Lumber,UrbanFix,258.47,455.35,Y
353,Plumbing Product 00353,Plumbing,Water Heaters,ProLine,180.64,215.8,Y
354,Electrical Product 00354,Electrical,Switches,HomeEdge,176.64,221.43,Y
355,Paint Product 00355,Paint,Exterior Paint,PrimeGear,128.89,242.52,Y
356,Outdoor Product 00356,Outdoor,Lawn & Garden,TrueCraft,395.19,636.7,Y
357,Hardware Product 00357,Hardware,Adhesives,NorthPeak,191.08,346.35,Y
358,Automotive Product 00358,Automotive,Towing,HomeEdge,148.49,197.12,Y
359,Home Product 00359,Home,Cleaning,CedarMax,138.71,265.77,Y
360,Seasonal Product 00360,Seasonal,Heating,HomeEdge,116.51,195.6,Y
361,Tools Product 00361,Tools,Accessories,PrimeGear,166.21,359.16,Y
362,Building Materials Product 00362,Building Materials,Insulation,ProLine,430.28,842.05,Y
363,Plumbing Product 00363,Plumbing,Pipes,IronWorks,407.04,728.58,Y
364,Electrical Product 00364,Electrical,Lighting,MaplePro,397.54,720.02,Y
365,Paint Product 00365,Paint,Supplies,WorkMate,54.39,112.54,Y
366,Outdoor Product 00366,Outdoor,Patio,CedarMax,18.75,26.56,Y
367,Hardware Product 00367,Hardware,Locks,UrbanFix,249.28,485.36,Y
368,Automotive Product 00368,Automotive,Fluids,TrueCraft,400.04,869.05,Y
369,Home Product 00369,Home,Safety,EverBuild,169.69,349.16,Y
370,Seasonal Product 00370,Seasonal,Holiday,NorthPeak,7.38,15.44,Y
371,Tools Product 00371,Tools,Hand Tools,CedarMax,360.15,656.54,Y
372,Building Materials Product 00372,Building Materials,Lumber,IronWorks,35.95,47.93,Y
373,Plumbing Product 00373,Plumbing,Water Heaters,FieldStone,192.8,363.51,Y
374,Electrical Product 00374,Electrical,Switches,TrueCraft,211.14,255.8,Y
375,Paint Product 00375,Paint,Exterior Paint,EverBuild,444.81,762.52,Y
376,Outdoor Product 00376,Outdoor,Lawn & Garden,UrbanFix,298.38,428.84,Y
377,Hardware Product 00377,Hardware,Adhesives,EverBuild,299.53,557.59,Y
378,Automotive Product 00378,Automotive,Towing,EverBuild,104.75,136.42,Y
379,Home Product 00379,Home,Cleaning,TrueCraft,56.94,94.06,Y
380,Seasonal Product 00380,Seasonal,Heating,WorkMate,204.2,406.96,Y
381,Tools Product 00381,Tools,Accessories,ProLine,437.94,679.07,Y
382,Building Materials Product 00382,Building Materials,Insulation,MaplePro,195.05,331.74,N
383,Plumbing Product 00383,Plumbing,Pipes,WorkMate,436.43,934.01,Y
384,Electrical Product 00384,Electrical,Lighting,PrimeGear,205.48,374.89,Y
385,Paint Product 00385,Paint,Supplies,WorkMate,428.9,944.97,Y
386,Outdoor Product 00386,Outdoor,Patio,PrimeGear,145.44,262.14,Y
387,Hardware Product 00387,Hardware,Locks,NorthPeak,447.95,738.02,Y
388,Automotive Product 00388,Automotive,Fluids,IronWorks,214.2,437.55,Y
389,Home Product 00389,Home,Safety,UrbanFix,314.67,609.23,Y
390,Seasonal Product 00390,Seasonal,Holiday,TrueCraft,147.98,273.98,Y
391,Tools Product 00391,Tools,Hand Tools,UrbanFix,295.21,577.82,Y
392,Building Materials Product 00392,Building Materials,Lumber,EverBuild,161.86,358.07,Y
393,Plumbing Product 00393,Plumbing,Water Heaters,FieldStone,271.37,415.72,Y
394,Electrical Product 00394,Electrical,Switches,MaplePro,46.84,66.11,Y
395,Paint Product 00395,Paint,Exterior Paint,WorkMate,186.51,345.58,Y
396,Outdoor Product 00396,Outdoor,Lawn & Garden,WorkMate,321.2,456.11,Y
397,Hardware Product 00397,Hardware,Adhesives,IronWorks,129.1,184.92,Y
398,Automotive Product 00398,Automotive,Towing,WorkMate,185.06,327.22,Y
399,Home Product 00399,Home,Cleaning,IronWorks,88.99,173.03,Y
400,Seasonal Product 00400,Seasonal,Heating,FieldStone,334.71,740.27,Y
401,Tools Product 00401,Tools,Accessories,ProLine,226.91,272.09,Y
402,Building Materials Product 00402,Building Materials,Insulation,CedarMax,315.49,708.1,Y
403,Plumbing Product 00403,Plumbing,Pipes,ProLine,217.89,359.8,Y
404,Electrical Product 00404,Electrical,Lighting,EverBuild,95.65,135.69,Y
405,Paint Product 00405,Paint,Supplies,EverBuild,85.48,137.66,Y
406,Outdoor Product 00406,Outdoor,Patio,ProLine,363.13,712.79,Y
407,Hardware Product 00407,Hardware,Locks,FieldStone,285.59,540.4,Y
408,Automotive Product 00408,Automotive,Fluids,CedarMax,367.88,760.81,Y
409,Home Product 00409,Home,Safety,FieldStone,189.57,282.62,Y
410,Seasonal Product 00410,Seasonal,Holiday,UrbanFix,289.13,390.99,Y
411,Tools Product 00411,Tools,Hand Tools,IronWorks,308.08,560.32,Y
412,Building Materials Product 00412,Building Materials,Lumber,NorthPeak,210.77,428.04,Y
413,Plumbing Product 00413,Plumbing,Water Heaters,ProLine,375.96,552.02,Y
414,Electrical Product 00414,Electrical,Switches,TrueCraft,257.81,350.84,Y
415,Paint Product 00415,Paint,Exterior Paint,IronWorks,340.75,515.55,N
416,Outdoor Product 00416,Outdoor,Lawn & Garden,CedarMax,128.8,208.83,Y
417,Hardware Product 00417,Hardware,Adhesives,PrimeGear,19.75,35.32,Y
418,Automotive Product 00418,Automotive,Towing,TrueCraft,23.02,27.42,Y
419,Home Product 00419,Home,Cleaning,FieldStone,149.53,285.4,Y
420,Seasonal Product 00420,Seasonal,Heating,HomeEdge,294.89,622.85,Y
421,Tools Product 00421,Tools,Accessories,UrbanFix,395.58,816.13,Y
422,Building Materials Product 00422,Building Materials,Insulation,EverBuild,273.81,535.45,Y
423,Plumbing Product 00423,Plumbing,Pipes,UrbanFix,148.37,262.36,Y
424,Electrical Product 00424,Electrical,Lighting,PrimeGear,290.67,456.46,Y
425,Paint Product 00425,Paint,Supplies,IronWorks,400.76,819.86,Y
426,Outdoor Product 00426,Outdoor,Patio,WorkMate,432.71,511.96,Y
427,Hardware Product 00427,Hardware,Locks,HomeEdge,2.01,3.92,Y
428,Automotive Product 00428,Automotive,Fluids,WorkMate,376.57,465.34,Y
429,Home Product 00429,Home,Safety,IronWorks,294.77,609.56,Y
430,Seasonal Product 00430,Seasonal,Holiday,EverBuild,417.48,735.79,Y
431,Tools Product 00431,Tools,Hand Tools,HomeEdge,83.3,167.05,Y
432,Building Materials Product 00432,Building Materials,Lumber,HomeEdge,388.54,522.14,Y
433,Plumbing Product 00433,Plumbing,Water Heaters,UrbanFix,313.46,569.57,Y
434,Electrical Product 00434,Electrical,Switches,MaplePro,30.18,55.37,Y
435,Paint Product 00435,Paint,Exterior Paint,MaplePro,351.72,505.25,Y
436,Outdoor Product 00436,Outdoor,Lawn & Garden,HomeEdge,400.59,565.78,Y
437,Hardware Product 00437,Hardware,Adhesives,FieldStone,383.03,624.61,Y
438,Automotive Product 00438,Automotive,Towing,UrbanFix,144.58,252.49,Y
439,Home Product 00439,Home,Cleaning,FieldStone,129.38,278.12,Y
440,Seasonal Product 00440,Seasonal,Heating,UrbanFix,60.77,108.17,Y
441,Tools Product 00441,Tools,Accessories,EverBuild,380.36,629.49,Y
442,Building Materials Product 00442,Building Materials,Insulation,HomeEdge,131.46,276.41,Y
443,Plumbing Product 00443,Plumbing,Pipes,UrbanFix,313.1,663.22,Y
444,Electrical Product 00444,Electrical,Lighting,IronWorks,49.61,82.71,Y
445,Paint Product 00445,Paint,Supplies,NorthPeak,179.92,222.18,Y
446,Outdoor Product 00446,Outdoor,Patio,EverBuild,421.57,511.21,Y
447,Hardware Product 00447,Hardware,Locks,EverBuild,72.59,142.98,Y
448,Automotive Product 00448,Automotive,Fluids,CedarMax,361.11,756.25,Y
449,Home Product 00449,Home,Safety,TrueCraft,324.97,435.18,Y
450,Seasonal Product 00450,Seasonal,Holiday,WorkMate,249.98,386.03,Y
451,Tools Product 00451,Tools,Hand Tools,EverBuild,292.93,504.29,Y
452,Building Materials Product 00452,Building Materials,Lumber,WorkMate,14.51,29.36,Y
453,Plumbing Product 00453,Plumbing,Water Heaters,ProLine,20.53,37.49,Y
454,Electrical Product 00454,Electrical,Switches,HomeEdge,54.56,80.41,Y
455,Paint Product 00455,Paint,Exterior Paint,HomeEdge,405.62,589.51,Y
456,Outdoor Product 00456,Outdoor,Lawn & Garden,NorthPeak,345.45,754.5,Y
457,Hardware Product 00457,Hardware,Adhesives,TrueCraft,129.23,160.09,Y
458,Automotive Product 00458,Automotive,Towing,NorthPeak,248.11,362.0,Y
459,Home Product 00459,Home,Cleaning,NorthPeak,440.61,845.15,Y
460,Seasonal Product 00460,Seasonal,Heating,EverBuild,184.5,350.82,Y
461,Tools Product 00461,Tools,Accessories,MaplePro,145.2,289.32,Y
462,Building Materials Product 00462,Building Materials,Insulation,NorthPeak,250.51,374.05,Y
463,Plumbing Product 00463,Plumbing,Pipes,WorkMate,219.35,289.56,Y
464,Electrical Product 00464,Electrical,Lighting,EverBuild,85.02,101.37,Y
465,Paint Product 00465,Paint,Supplies,HomeEdge,441.29,703.53,Y
466,Outdoor Product 00466,Outdoor,Patio,CedarMax,264.13,384.7,Y
467,Hardware Product 00467,Hardware,Locks,UrbanFix,55.68,119.98,Y
468,Automotive Product 00468,Automotive,Fluids,EverBuild,399.51,745.19,Y
469,Home Product 00469,Home,Safety,IronWorks,51.94,69.51,Y
470,Seasonal Product 00470,Seasonal,Holiday,TrueCraft,260.44,362.09,Y
471,Tools Product 00471,Tools,Hand Tools,FieldStone,96.91,207.24,Y
472,Building Materials Product 00472,Building Materials,Lumber,IronWorks,417.81,821.36,Y
473,Plumbing Product 00473,Plumbing,Water Heaters,ProLine,346.22,663.75,Y
474,Electrical Product 00474,Electrical,Switches,MaplePro,193.49,338.24,Y
475,Paint Product 00475,Paint,Exterior Paint,IronWorks,76.4,129.55,Y
476,Outdoor Product 00476,Outdoor,Lawn & Garden,TrueCraft,338.66,454.93,Y
477,Hardware Product 00477,Hardware,Adhesives,MaplePro,319.72,577.93,Y
478,Automotive Product 00478,Automotive,Towing,MaplePro,214.0,282.64,Y
479,Home Product 00479,Home,Cleaning,NorthPeak,335.33,638.89,Y
480,Seasonal Product 00480,Seasonal,Heating,ProLine,210.0,346.22,Y
481,Tools Product 00481,Tools,Accessories,CedarMax,128.64,273.45,Y
482,Building Materials Product 00482,Building Materials,Insulation,NorthPeak,323.74,663.58,Y
483,Plumbing Product 00483,Plumbing,Pipes,PrimeGear,11.81,19.81,Y
484,Electrical Product 00484,Electrical,Lighting,UrbanFix,168.55,246.28,Y
485,Paint Product 00485,Paint,Supplies,ProLine,54.86,74.55,Y
486,Outdoor Product 00486,Outdoor,Patio,EverBuild,115.26,183.91,Y
487,Hardware Product 00487,Hardware,Locks,UrbanFix,105.49,234.29,Y
488,Automotive Product 00488,Automotive,Fluids,WorkMate,421.02,920.4,Y
489,Home Product 00489,Home,Safety,NorthPeak,183.25,300.88,Y
490,Seasonal Product 00490,Seasonal,Holiday,FieldStone,277.68,598.23,Y
491,Tools Product 00491,Tools,Hand Tools,ProLine,290.67,578.21,Y
492,Building Materials Product 00492,Building Materials,Lumber,TrueCraft,376.41,555.08,Y
493,Plumbing Product 00493,Plumbing,Water Heaters,EverBuild,274.95,393.94,Y
494,Electrical Product 00494,Electrical,Switches,WorkMate,131.91,283.4,Y
495,Paint Product 00495,Paint,Exterior Paint,EverBuild,244.1,436.28,Y
496,Outdoor Product 00496,Outdoor,Lawn & Garden,EverBuild,314.58,677.93,Y
497,Hardware Product 00497,Hardware,Adhesives,PrimeGear,33.19,54.39,Y
498,Automotive Product 00498,Automotive,Towing,ProLine,403.92,686.13,Y
499,Home Product 00499,Home,Cleaning,TrueCraft,60.5,115.32,Y
500,Seasonal Product 00500,Seasonal,Heating,UrbanFix,195.47,343.21,Y
501,Tools Product 00501,Tools,Accessories,MaplePro,147.83,240.43,Y
502,Building Materials Product 00502,Building Materials,Insulation,NorthPeak,430.65,601.77,Y
503,Plumbing Product 00503,Plumbing,Pipes,TrueCraft,62.4,80.06,Y
504,Electrical Product 00504,Electrical,Lighting,FieldStone,191.19,302.24,Y
505,Paint Product 00505,Paint,Supplies,NorthPeak,65.34,99.75,Y
506,Outdoor Product 00506,Outdoor,Patio,WorkMate,393.18,684.83,Y
507,Hardware Product 00507,Hardware,Locks,ProLine,239.59,494.52,Y
508,Automotive Product 00508,Automotive,Fluids,CedarMax,389.15,713.18,Y
509,Home Product 00509,Home,Safety,HomeEdge,3.31,4.04,Y
510,Seasonal Product 00510,Seasonal,Holiday,TrueCraft,358.17,650.23,Y
511,Tools Product 00511,Tools,Hand Tools,IronWorks,219.61,339.55,Y
512,Building Materials Product 00512,Building Materials,Lumber,ProLine,410.23,812.66,Y
513,Plumbing Product 00513,Plumbing,Water Heaters,TrueCraft,89.82,112.01,Y
514,Electrical Product 00514,Electrical,Switches,WorkMate,45.91,61.78,Y
515,Paint Product 00515,Paint,Exterior Paint,WorkMate,440.82,814.29,Y
516,Outdoor Product 00516,Outdoor,Lawn & Garden,TrueCraft,402.04,804.52,Y
517,Hardware Product 00517,Hardware,Adhesives,UrbanFix,180.38,393.21,Y
518,Automotive Product 00518,Automotive,Towing,FieldStone,438.94,641.15,Y
519,Home Product 00519,Home,Cleaning,CedarMax,201.28,410.26,Y
520,Seasonal Product 00520,Seasonal,Heating,HomeEdge,209.12,406.62,Y
521,Tools Product 00521,Tools,Accessories,HomeEdge,318.71,642.14,Y
522,Building Materials Product 00522,Building Materials,Insulation,WorkMate,230.08,383.76,Y
523,Plumbing Product 00523,Plumbing,Pipes,MaplePro,375.46,783.89,Y
524,Electrical Product 00524,Electrical,Lighting,FieldStone,215.63,335.31,Y
525,Paint Product 00525,Paint,Supplies,UrbanFix,416.96,712.9,N
526,Outdoor Product 00526,Outdoor,Patio,IronWorks,123.69,264.54,Y
527,Hardware Product 00527,Hardware,Locks,UrbanFix,55.86,74.35,Y
528,Automotive Product 00528,Automotive,Fluids,EverBuild,384.77,781.07,N
529,Home Product 00529,Home,Safety,CedarMax,329.49,564.21,Y
530,Seasonal Product 00530,Seasonal,Holiday,HomeEdge,31.94,56.32,Y
531,Tools Product 00531,Tools,Hand Tools,ProLine,408.9,909.73,Y
532,Building Materials Product 00532,Building Materials,Lumber,MaplePro,376.7,535.25,Y
533,Plumbing Product 00533,Plumbing,Water Heaters,ProLine,151.56,330.07,Y
534,Electrical Product 00534,Electrical,Switches,EverBuild,440.5,669.81,Y
535,Paint Product 00535,Paint,Exterior Paint,UrbanFix,143.17,307.13,Y
536,Outdoor Product 00536,Outdoor,Lawn & Garden,PrimeGear,353.12,436.51,Y
537,Hardware Product 00537,Hardware,Adhesives,TrueCraft,136.49,271.4,Y
538,Automotive Product 00538,Automotive,Towing,CedarMax,333.08,515.62,Y
539,Home Product 00539,Home,Cleaning,EverBuild,179.39,287.68,Y
540,Seasonal Product 00540,Seasonal,Heating,ProLine,236.0,360.68,Y
541,Tools Product 00541,Tools,Accessories,NorthPeak,154.59,208.58,Y
542,Building Materials Product 00542,Building Materials,Insulation,NorthPeak,101.48,219.39,Y
543,Plumbing Product 00543,Plumbing,Pipes,IronWorks,331.53,660.69,Y
544,Electrical Product 00544,Electrical,Lighting,MaplePro,179.05,297.95,Y
545,Paint Product 00545,Paint,Supplies,MaplePro,264.61,494.77,Y
546,Outdoor Product 00546,Outdoor,Patio,ProLine,196.23,249.07,Y
547,Hardware Product 00547,Hardware,Locks,HomeEdge,120.03,232.22,Y
548,Automotive Product 00548,Automotive,Fluids,PrimeGear,30.4,54.21,Y
549,Home Product 00549,Home,Safety,ProLine,19.85,38.13,N
550,Seasonal Product 00550,Seasonal,Holiday,FieldStone,180.29,381.31,Y
551,Tools Product 00551,Tools,Hand Tools,EverBuild,61.47,135.78,Y
552,Building Materials Product 00552,Building Materials,Lumber,UrbanFix,37.02,70.24,Y
553,Plumbing Product 00553,Plumbing,Water Heaters,WorkMate,447.7,819.38,Y
554,Electrical Product 00554,Electrical,Switches,TrueCraft,398.26,706.57,Y
555,Paint Product 00555,Paint,Exterior Paint,WorkMate,7.48,11.02,Y
556,Outdoor Product 00556,Outdoor,Lawn & Garden,UrbanFix,71.51,115.23,Y
557,Hardware Product 00557,Hardware,Adhesives,MaplePro,299.74,646.39,Y
558,Automotive Product 00558,Automotive,Towing,MaplePro,230.95,486.2,Y
559,Home Product 00559,Home,Cleaning,WorkMate,328.42,645.85,Y
560,Seasonal Product 00560,Seasonal,Heating,ProLine,121.19,240.22,Y
561,Tools Product 00561,Tools,Accessories,TrueCraft,335.2,646.85,Y
562,Building Materials Product 00562,Building Materials,Insulation,IronWorks,126.02,250.93,Y
563,Plumbing Product 00563,Plumbing,Pipes,WorkMate,312.38,598.38,Y
564,Electrical Product 00564,Electrical,Lighting,TrueCraft,203.59,367.27,Y
565,Paint Product 00565,Paint,Supplies,EverBuild,349.64,658.94,Y
566,Outdoor Product 00566,Outdoor,Patio,HomeEdge,337.43,436.31,Y
567,Hardware Product 00567,Hardware,Locks,CedarMax,375.48,758.72,Y
568,Automotive Product 00568,Automotive,Fluids,IronWorks,50.86,108.11,Y
569,Home Product 00569,Home,Safety,EverBuild,27.68,50.76,Y
570,Seasonal Product 00570,Seasonal,Holiday,NorthPeak,419.05,574.33,Y
571,Tools Product 00571,Tools,Hand Tools,HomeEdge,63.92,142.35,Y
572,Building Materials Product 00572,Building Materials,Lumber,EverBuild,409.24,502.06,Y
573,Plumbing Product 00573,Plumbing,Water Heaters,HomeEdge,420.52,587.01,Y
574,Electrical Product 00574,Electrical,Switches,FieldStone,380.54,757.15,Y
575,Paint Product 00575,Paint,Exterior Paint,NorthPeak,397.77,696.85,Y
576,Outdoor Product 00576,Outdoor,Lawn & Garden,NorthPeak,237.37,459.31,Y
577,Hardware Product 00577,Hardware,Adhesives,IronWorks,173.82,342.96,Y
578,Automotive Product 00578,Automotive,Towing,PrimeGear,20.49,38.0,Y
579,Home Product 00579,Home,Cleaning,FieldStone,284.95,371.36,Y
580,Seasonal Product 00580,Seasonal,Heating,ProLine,187.53,222.73,Y
581,Tools Product 00581,Tools,Accessories,ProLine,22.5,29.42,Y
582,Building Materials Product 00582,Building Materials,Insulation,UrbanFix,383.47,589.8,Y
583,Plumbing Product 00583,Plumbing,Pipes,MaplePro,82.87,140.33,N
584,Electrical Product 00584,Electrical,Lighting,MaplePro,73.45,134.72,Y
585,Paint Product 00585,Paint,Supplies,FieldStone,130.14,237.57,Y
586,Outdoor Product 00586,Outdoor,Patio,FieldStone,134.41,177.5,N
587,Hardware Product 00587,Hardware,Locks,NorthPeak,329.65,514.42,Y
588,Automotive Product 00588,Automotive,Fluids,HomeEdge,142.6,175.8,Y
589,Home Product 00589,Home,Safety,TrueCraft,23.95,36.75,Y
590,Seasonal Product 00590,Seasonal,Holiday,NorthPeak,72.49,109.45,Y
591,Tools Product 00591,Tools,Hand Tools,CedarMax,248.39,501.26,Y
592,Building Materials Product 00592,Building Materials,Lumber,IronWorks,257.19,340.97,Y
593,Plumbing Product 00593,Plumbing,Water Heaters,MaplePro,420.98,932.46,Y
594,Electrical Product 00594,Electrical,Switches,CedarMax,32.0,67.36,Y
595,Paint Product 00595,Paint,Exterior Paint,CedarMax,76.94,119.02,Y
596,Outdoor Product 00596,Outdoor,Lawn & Garden,ProLine,320.79,408.61,Y
597,Hardware Product 00597,Hardware,Adhesives,MaplePro,255.65,317.14,Y
598,Automotive Product 00598,Automotive,Towing,FieldStone,138.75,263.01,Y
599,Home Product 00599,Home,Cleaning,WorkMate,22.67,32.67,Y
600,Seasonal Product 00600,Seasonal,Heating,WorkMate,64.56,108.58,Y
601,Tools Product 00601,Tools,Accessories,UrbanFix,75.47,105.38,Y
602,Building Materials Product 00602,Building Materials,Insulation,FieldStone,231.86,339.62,Y
603,Plumbing Product 00603,Plumbing,Pipes,FieldStone,48.2,63.27,Y
604,Electrical Product 00604,Electrical,Lighting,ProLine,376.77,758.53,Y
605,Paint Product 00605,Paint,Supplies,ProLine,229.73,279.58,Y
606,Outdoor Product 00606,Outdoor,Patio,UrbanFix,270.46,487.46,Y
607,Hardware Product 00607,Hardware,Locks,UrbanFix,186.7,360.91,Y
608,Automotive Product 00608,Automotive,Fluids,FieldStone,15.88,34.06,Y
609,Home Product 00609,Home,Safety,FieldStone,359.34,528.23,Y
610,Seasonal Product 00610,Seasonal,Holiday,ProLine,12.74,16.84,Y
611,Tools Product 00611,Tools,Hand Tools,IronWorks,46.71,62.88,Y
612,Building Materials Product 00612,Building Materials,Lumber,TrueCraft,163.53,273.2,Y
613,Plumbing Product 00613,Plumbing,Water Heaters,CedarMax,396.66,687.17,Y
614,Electrical Product 00614,Electrical,Switches,TrueCraft,117.14,177.8,Y
615,Paint Product 00615,Paint,Exterior Paint,UrbanFix,105.51,183.18,Y
616,Outdoor Product 00616,Outdoor,Lawn & Garden,EverBuild,75.69,123.67,Y
617,Hardware Product 00617,Hardware,Adhesives,UrbanFix,210.21,256.44,Y
618,Automotive Product 00618,Automotive,Towing,MaplePro,48.58,104.58,Y
619,Home Product 00619,Home,Cleaning,ProLine,266.13,551.48,Y
620,Seasonal Product 00620,Seasonal,Heating,WorkMate,218.33,388.51,Y
621,Tools Product 00621,Tools,Accessories,WorkMate,219.19,317.64,Y
622,Building Materials Product 00622,Building Materials,Insulation,NorthPeak,159.85,333.16,Y
623,Plumbing Product 00623,Plumbing,Pipes,CedarMax,21.19,44.25,Y
624,Electrical Product 00624,Electrical,Lighting,ProLine,343.55,716.69,Y
625,Paint Product 00625,Paint,Supplies,IronWorks,68.71,123.48,Y
626,Outdoor Product 00626,Outdoor,Patio,IronWorks,269.52,454.86,Y
627,Hardware Product 00627,Hardware,Locks,CedarMax,95.93,192.24,Y
628,Automotive Product 00628,Automotive,Fluids,NorthPeak,131.43,283.37,Y
629,Home Product 00629,Home,Safety,UrbanFix,419.66,777.94,Y
630,Seasonal Product 00630,Seasonal,Holiday,TrueCraft,84.55,180.22,Y
631,Tools Product 00631,Tools,Hand Tools,NorthPeak,227.99,360.78,Y
632,Building Materials Product 00632,Building Materials,Lumber,WorkMate,327.13,462.92,Y
633,Plumbing Product 00633,Plumbing,Water Heaters,WorkMate,173.87,337.22,Y
634,Electrical Product 00634,Electrical,Switches,PrimeGear,422.57,920.05,Y
635,Paint Product 00635,Paint,Exterior Paint,UrbanFix,132.53,202.35,Y
636,Outdoor Product 00636,Outdoor,Lawn & Garden,EverBuild,220.52,321.29,Y
637,Hardware Product 00637,Hardware,Adhesives,CedarMax,315.32,372.96,Y
