CustomerID,CustomerSegment,JoinDate,Province,LoyaltyTier,ActiveFlag
604,DIY,2025-11-28,AB,Bronze,Y
605,Trade,2023-03-25,MB,Bronze,Y
606,DIY,2025-08-30,MB,Gold,Y
607,Contractor,2022-03-15,ON,Gold,Y
608,Loyalty,2019-07-24,QC,None,Y
609,Contractor,2022-10-20,ON,None,Y
610,DIY,2021-05-20,QC,Bronze,Y
611,Contractor,2023-09-19,BC,Silver,Y
612,Loyalty,2022-04-30,QC,Silver,Y
613,Contractor,2020-10-05,PE,Silver,Y
614,DIY,2021-03-05,QC,Bronze,Y
615,Trade,2025-07-07,NB,Gold,Y
616,Loyalty,2021-10-20,SK,Bronze,Y
617,Trade,2021-02-23,AB,Gold,Y
618,Trade,2023-10-25,SK,Bronze,Y
619,DIY,2024-01-31,QC,Bronze,Y
620,Contractor,2022-07-28,BC,Gold,Y
621,Trade,2021-03-21,AB,Gold,Y
622,DIY,2023-02-23,ON,None,Y
623,Small Business,2019-07-27,AB,Gold,Y
624,DIY,2022-10-02,AB,Gold,Y
625,Trade,2024-10-24,PE,Bronze,Y
626,DIY,2020-11-16,AB,None,Y
627,Trade,2022-05-03,ON,Silver,Y
628,DIY,2025-12-04,NL,None,Y
629,Contractor,2020-07-22,ON,Bronze,Y
630,Small Business,2022-09-14,ON,Gold,Y
631,DIY,2019-06-21,AB,Gold,Y
632,DIY,2023-09-21,MB,None,Y
633,Small Business,2020-10-17,AB,None,N
634,Small Business,2021-02-12,ON,Bronze,Y
635,DIY,2020-01-24,AB,Silver,Y
636,Contractor,2019-11-14,ON,Bronze,Y
637,Contractor,2020-09-30,NL,Silver,Y
638,DIY,2019-01-20,NB,None,Y
639,Small Business,2019-05-26,AB,Silver,Y
640,Trade,2019-07-28,ON,None,Y
641,Small Business,2021-12-21,NB,Bronze,Y
642,DIY,2020-01-14,ON,None,Y
643,DIY,2022-12-24,QC,None,Y
644,DIY,2024-06-29,BC,None,Y
645,Trade,2025-08-25,BC,None,Y
646,DIY,2025-11-17,QC,Silver,Y
647,Contractor,2019-02-08,QC,Silver,N
648,Trade,2020-06-01,QC,Bronze,Y
649,Contractor,2025-11-11,SK,Bronze,Y
650,Trade,2025-07-08,AB,None,Y
651,DIY,2023-02-01,AB,Gold,Y
652,DIY,2019-05-13,ON,Bronze,Y
653,Small Business,2024-01-03,ON,Gold,Y
654,Trade,2022-06-26,QC,None,Y
655,DIY,2025-08-22,QC,Gold,Y
656,Contractor,2019-01-24,NL,Silver,N
657,Trade,2023-04-27,QC,None,Y
658,Contractor,2022-08-09,MB,Gold,Y
659,Contractor,2025-07-16,QC,Bronze,Y
660,DIY,2022-12-13,ON,Silver,Y
661,Loyalty,2020-07-14,QC,None,Y
662,Contractor,2025-03-07,ON,Bronze,Y
663,Contractor,2023-09-05,ON,Bronze,Y
664,Contractor,2025-06-30,AB,Silver,Y
665,Contractor,2021-12-25,BC,Bronze,Y
666,Small Business,2023-10-25,ON,Bronze,Y
667,DIY,2025-05-09,QC,Bronze,N
668,DIY,2021-04-25,ON,Silver,Y
669,DIY,2020-10-15,NS,Gold,Y
670,DIY,2025-05-21,ON,Silver,Y
671,Small Business,2019-07-04,AB,None,Y
672,DIY,2021-08-07,BC,Gold,Y
673,Small Business,2023-08-02,BC,Bronze,Y
674,DIY,2019-01-03,ON,Gold,N
675,DIY,2022-01-11,QC,Gold,Y
676,Loyalty,2023-12-05,QC,None,N
677,DIY,2020-06-26,MB,Bronze,Y
678,DIY,2019-09-20,ON,Silver,Y
679,DIY,2025-08-30,AB,Bronze,Y
680,Trade,2019-02-21,ON,Gold,Y
681,DIY,2025-10-19,MB,Silver,Y
682,DIY,2025-06-19,BC,None,Y
683,Trade,2019-03-02,BC,Gold,Y
684,DIY,2019-09-13,ON,Gold,Y
685,Contractor,2024-06-30,BC,None,Y
686,Loyalty,2024-03-01,AB,None,Y
687,Trade,2022-06-24,NS,Silver,Y
688,DIY,2022-06-16,ON,None,Y
689,DIY,2021-08-23,QC,Gold,Y
690,DIY,2019-05-11,ON,None,Y
691,Trade,2024-03-25,AB,Gold,Y
692,Loyalty,2019-12-05,QC,Bronze,Y
693,Loyalty,2020-04-09,QC,Silver,Y
694,DIY,2019-11-23,QC,Silver,Y
695,Contractor,2023-01-27,SK,Bronze,Y
696,Contractor,2022-01-17,AB,Bronze,Y
697,Trade,2021-08-01,QC,Silver,Y
698,DIY,2023-05-04,ON,None,Y
699,DIY,2023-03-18,BC,None,Y
700,Small Business,2020-07-24,NB,None,Y
701,DIY,2021-07-03,AB,Bronze,Y
702,Contractor,2024-09-27,ON,Silver,Y
703,DIY,2024-08-17,BC,Gold,Y
704,Loyalty,2021-05-12,ON,Bronze,Y
705,DIY,2020-01-15,AB,Silver,Y
706,Loyalty,2023-11-07,QC,Silver,Y
707,Contractor,2020-11-03,BC,None,Y
708,DIY,2019-07-30,QC,None,Y
709,DIY,2022-07-29,NS,Bronze,Y
710,DIY,2019-10-30,PE,None,Y
711,DIY,2024-06-17,NS,None,Y
712,DIY,2019-08-17,QC,Silver,Y
713,Contractor,2024-11-29,MB,Bronze,Y
714,Contractor,2019-12-07,ON,Gold,Y
715,Loyalty,2022-05-23,ON,Gold,Y
716,DIY,2022-04-15,ON,None,Y
717,DIY,2019-05-31,AB,None,Y
718,DIY,2025-01-18,ON,None,Y
719,Loyalty,2020-08-10,MB,Silver,Y
720,Small Business,2019-05-11,QC,Bronze,Y
721,Trade,2021-01-29,ON,Bronze,Y
722,DIY,2019-06-05,ON,None,Y
723,Contractor,2025-05-17,AB,Silver,Y
724,Trade,2021-12-21,BC,Bronze,Y
725,DIY,2025-11-03,ON,Bronze,Y
726,DIY,2021-09-18,ON,None,Y
727,DIY,2020-12-18,AB,None,Y
728,DIY,2022-02-08,ON,None,Y
729,DIY,2025-09-25,QC,None,Y
730,Trade,2023-01-24,BC,Silver,Y
731,DIY,2021-03-02,SK,None,Y
732,DIY,2021-02-05,QC,Bronze,Y
733,Loyalty,2022-12-26,ON,Bronze,Y
734,Contractor,2019-07-29,QC,Gold,N
735,Contractor,2019-06-20,ON,None,Y
736,DIY,2022-12-17,QC,Bronze,Y
737,DIY,2021-03-25,ON,None,Y
738,DIY,2025-09-12,ON,Gold,Y
739,Trade,2022-08-25,BC,None,Y
740,Contractor,2020-06-07,ON,None,Y
741,DIY,2022-12-08,ON,Silver,Y
742,DIY,2019-06-30,QC,Gold,Y
743,Trade,2021-11-18,QC,Silver,Y
744,Contractor,2021-12-30,ON,Bronze,Y
745,DIY,2022-10-02,ON,None,Y
746,DIY,2021-03-14,ON,Bronze,Y
747,Small Business,2023-08-04,NB,Silver,Y
748,Small Business,2020-08-14,AB,Gold,N
749,DIY,2024-12-20,ON,None,Y
750,DIY,2022-07-01,ON,Silver,Y
751,DIY,2022-11-30,BC,None,Y
752,Trade,2023-11-09,ON,Bronze,Y
753,Small Business,2023-07-01,ON,Silver,Y
754,Small Business,2019-09-10,AB,Silver,Y
755,Trade,2023-05-17,QC,Bronze,Y
756,Contractor,2024-07-11,QC,None,Y
757,Small Business,2025-01-27,ON,Gold,Y
758,DIY,2025-10-03,ON,Gold,Y
759,DIY,2019-03-19,QC,Bronze,Y
760,DIY,2019-04-30,QC,None,Y
761,Contractor,2025-10-09,BC,Gold,Y
762,DIY,2021-12-17,NS,Silver,N
763,Contractor,2020-05-09,AB,Gold,Y
764,Contractor,2025-08-25,AB,Silver,Y
765,Loyalty,2019-05-09,QC,None,Y
766,DIY,2019-06-02,ON,Bronze,Y
767,Trade,2022-11-13,NL,Gold,Y
768,Contractor,2020-04-30,QC,None,Y
769,Contractor,2019-02-04,SK,None,Y
770,Contractor,2023-11-23,QC,Silver,Y
771,DIY,2019-10-30,NB,Bronze,Y
772,DIY,2024-09-25,QC,Gold,Y
773,Contractor,2024-10-22,AB,None,Y
774,DIY,2023-11-17,QC,Bronze,Y
775,Contractor,2019-12-11,AB,None,Y
776,Trade,2024-10-14,ON,Silver,Y
777,DIY,2025-10-21,QC,Bronze,Y
778,Contractor,2019-05-16,ON,Bronze,Y
779,Contractor,2021-02-12,ON,None,Y
780,Loyalty,2023-01-01,AB,Bronze,Y
781,Loyalty,2020-12-24,BC,None,Y
782,Trade,2024-09-10,ON,Gold,Y
783,Trade,2024-03-20,NS,Gold,Y
784,Contractor,2020-06-05,BC,Gold,Y
785,Small Business,2025-11-27,ON,Bronze,Y
786,Contractor,2025-07-15,NB,None,Y
787,Contractor,2023-10-18,ON,None,Y
788,Trade,2023-06-25,ON,Bronze,Y
789,DIY,2021-10-18,ON,Gold,Y
790,Trade,2025-02-17,BC,Bronze,Y
791,Contractor,2022-08-30,ON,None,N
792,Contractor,2025-01-29,ON,None,Y
793,DIY,2022-07-05,SK,None,Y
794,Small Business,2019-08-06,ON,Silver,Y
795,DIY,2023-11-19,MB,Silver,Y
796,Contractor,2019-04-23,ON,None,Y
797,Loyalty,2023-02-14,QC,Silver,N
798,Contractor,2019-08-17,ON,None,Y
799,Loyalty,2025-12-16,BC,Bronze,N
800,DIY,2021-07-29,PE,None,Y
801,Trade,2024-05-26,ON,Gold,Y
802,Small Business,2021-06-15,BC,Gold,Y
803,Loyalty,2021-03-09,ON,Gold,Y
804,DIY,2025-07-31,PE,None,Y
805,DIY,2025-07-30,ON,None,Y
806,Contractor,2019-05-07,AB,Bronze,Y
807,Contractor,2019-11-25,ON,Silver,Y
808,DIY,2022-04-08,QC,None,Y
809,Contractor,2019-04-22,QC,Bronze,Y
810,DIY,2022-12-03,BC,Silver,Y
811,Loyalty,2024-09-29,NL,Gold,Y
812,Trade,2021-06-18,ON,None,Y
813,DIY,2024-10-14,AB,Silver,Y
814,Loyalty,2025-06-03,QC,None,Y
815,Trade,2024-11-28,ON,None,Y
816,DIY,2022-11-05,ON,Silver,Y
817,DIY,2020-09-19,AB,Gold,Y
818,Trade,2023-07-18,QC,Bronze,Y
819,DIY,2023-05-19,ON,Silver,Y
820,DIY,2019-02-21,AB,None,Y
821,DIY,2024-09-04,NS,Silver,Y
822,Loyalty,2025-08-08,ON,Bronze,Y
823,Loyalty,2025-05-28,BC,Bronze,Y
824,Trade,2024-08-02,ON,None,Y
825,DIY,2025-04-10,BC,Silver,Y
826,DIY,2020-11-03,BC,Silver,N
827,Contractor,2024-12-23,NS,Silver,Y
828,Loyalty,2022-11-29,ON,Silver,Y
829,DIY,2021-01-13,AB,Bronze,Y
830,Contractor,2022-06-11,ON,Gold,Y
831,DIY,2021-01-07,AB,Silver,Y
832,DIY,2020-05-03,QC,Gold,Y
833,Trade,2019-09-01,PE,None,Y
834,DIY,2023-04-22,BC,Bronze,Y
835,Small Business,2025-02-03,ON,None,Y
836,Small Business,2025-10-02,QC,Silver,Y
837,DIY,2020-05-07,QC,Gold,Y
838,DIY,2019-09-12,ON,Bronze,Y
839,DIY,2021-12-24,PE,Silver,Y
840,DIY,2022-02-23,ON,None,Y
841,Loyalty,2020-11-18,QC,None,Y
842,Loyalty,2021-02-17,ON,Bronze,Y
843,DIY,2022-01-06,SK,Gold,Y
844,DIY,2019-05-29,SK,Bronze,Y
845,Small Business,2024-07-02,ON,Silver,Y
846,Loyalty,2024-12-08,NL,Silver,Y
847,Trade,2025-02-12,ON,None,Y
848,Contractor,2020-04-01,BC,None,Y
849,DIY,2021-06-24,ON,None,Y
850,Trade,2023-07-27,SK,Bronze,Y
851,Loyalty,2023-02-24,NS,Gold,Y
852,Small Business,2020-10-03,BC,Silver,Y
853,Trade,2020-01-18,NL,Bronze,Y
854,DIY,2025-12-03,QC,None,Y
855,Contractor,2025-10-03,ON,None,Y
856,Trade,2023-04-16,SK,Bronze,Y
857,DIY,2023-08-16,BC,None,Y
858,Trade,2019-09-12,ON,None,Y
859,Loyalty,2023-05-25,QC,Silver,Y
860,DIY,2020-04-24,AB,Gold,Y
861,DIY,2025-05-09,BC,None,Y
862,Loyalty,2024-10-20,ON,None,Y
863,Contractor,2024-04-06,ON,Bronze,Y
864,DIY,2019-05-16,ON,None,Y
865,Contractor,2024-12-21,SK,Bronze,Y
866,Loyalty,2023-07-03,AB,None,N
867,DIY,2019-10-19,AB,Silver,Y
868,DIY,2022-10-27,AB,Gold,Y
869,DIY,2021-01-21,BC,Bronze,Y
870,DIY,2022-06-18,ON,Bronze,Y
871,Small Business,2020-06-26,QC,None,Y
872,DIY,2022-05-27,ON,Bronze,Y
873,DIY,2021-07-12,SK,Gold,Y
874,DIY,2024-10-14,BC,None,Y
875,DIY,2021-09-20,ON,None,N
876,DIY,2019-01-04,ON,None,Y
877,Loyalty,2019-04-18,ON,None,Y
878,DIY,2024-11-28,NL,None,Y
879,Loyalty,2024-03-21,ON,Gold,Y
880,Trade,2021-09-04,SK,None,Y
881,DIY,2023-03-18,ON,Silver,Y
882,DIY,2020-07-27,QC,Silver,Y
883,DIY,2024-05-17,AB,Gold,Y
884,DIY,2021-07-03,AB,None,Y
885,DIY,2024-10-22,QC,Gold,Y
886,Contractor,2019-04-25,ON,None,Y
887,DIY,2019-07-02,BC,None,Y
888,DIY,2025-12-08,ON,Silver,Y
889,Trade,2021-11-22,BC,Bronze,Y
890,Trade,2020-07-19,QC,Bronze,Y
891,Contractor,2021-07-08,QC,Silver,Y
892,DIY,2019-01-09,QC,Bronze,Y
893,Contractor,2024-11-04,NB,Bronze,Y
894,Loyalty,2024-01-21,AB,Silver,Y
895,DIY,2024-11-02,ON,Gold,Y
896,Contractor,2023-11-27,NS,Bronze,Y
897,DIY,2019-03-23,SK,Bronze,Y
898,Contractor,2024-10-05,AB,None,Y
899,DIY,2024-08-22,PE,Silver,Y
900,DIY,2023-04-23,MB,Silver,Y
901,DIY,2020-12-11,QC,None,Y
902,Small Business,2024-07-05,ON,Gold,Y
903,DIY,2019-08-29,QC,Gold,Y
904,Trade,2021-11-04,QC,Silver,Y
905,DIY,2023-07-01,QC,Gold,Y
906,Contractor,2021-01-24,ON,Silver,Y
907,DIY,2019-11-04,AB,Bronze,Y
908,Trade,2020-05-08,ON,Gold,Y
909,DIY,2024-08-01,ON,Bronze,Y
910,Loyalty,2022-07-10,ON,Bronze,Y
911,DIY,2025-05-31,ON,Silver,Y
912,Loyalty,2023-09-01,QC,Silver,Y
913,DIY,2019-04-08,NB,Silver,Y
914,DIY,2025-02-26,NS,Silver,Y
915,DIY,2019-03-30,BC,Bronze,Y
916,DIY,2023-10-14,QC,None,Y
917,Small Business,2020-02-19,QC,Bronze,N
918,DIY,2025-04-22,SK,Bronze,Y
919,Trade,2025-01-04,ON,None,Y
920,Contractor,2025-09-14,AB,Silver,Y
921,Contractor,2025-05-25,ON,None,Y
922,Contractor,2023-07-18,QC,None,Y
923,Trade,2021-03-04,ON,Bronze,Y
924,Contractor,2024-05-04,BC,Silver,Y
925,Trade,2022-10-31,NS,None,Y
926,Contractor,2022-02-10,ON,Silver,Y
927,DIY,2021-04-23,ON,Bronze,Y
928,DIY,2022-08-09,QC,Bronze,Y
929,Small Business,2024-12-09,MB,Bronze,Y
930,Trade,2025-11-25,ON,None,Y
931,Small Business,2020-12-18,QC,None,Y
932,DIY,2022-02-24,ON,Bronze,Y
933,Trade,2024-04-27,BC,Gold,Y
934,Contractor,2023-10-04,NS,Bronze,Y
935,Small Business,2022-09-28,SK,None,Y
936,Loyalty,2022-07-04,BC,None,Y
937,Loyalty,2019-12-21,MB,Bronze,Y
938,DIY,2025-04-20,QC,Gold,Y
939,Contractor,2024-07-22,ON,Silver,Y
940,DIY,2023-01-11,ON,Silver,Y
941,Small Business,2019-04-05,QC,Bronze,Y
942,DIY,2024-02-16,QC,Silver,Y
943,DIY,2022-10-24,ON,Bronze,Y
944,DIY,2025-01-19,ON,None,Y
945,DIY,2019-10-28,SK,None,Y
946,DIY,2020-12-13,QC,Gold,Y
947,DIY,2022-05-25,QC,Silver,Y
948,Contractor,2020-06-20,MB,Bronze,Y
949,Loyalty,2024-12-17,NB,None,Y
950,DIY,2022-06-29,ON,None,Y
951,DIY,2025-12-21,ON,None,Y
952,DIY,2021-05-28,QC,Silver,Y
953,Trade,2022-12-01,ON,Silver,Y
954,DIY,2023-12-22,BC,Silver,Y
955,DIY,2019-11-30,ON,Bronze,Y
956,Trade,2019-08-02,ON,None,Y
957,DIY,2021-11-05,MB,Silver,Y
958,Contractor,2024-03-03,ON,Bronze,Y
959,DIY,2024-09-03,MB,Silver,Y
960,Small Business,2021-11-20,NB,None,N
961,Trade,2023-12-28,AB,None,Y
962,Trade,2020-10-12,BC,Bronze,Y
963,Trade,2025-10-30,SK,Silver,Y
964,DIY,2024-10-12,QC,None,N
965,DIY,2019-12-20,BC,Silver,Y
966,Loyalty,2025-02-22,NS,Bronze,Y
967,Contractor,2021-06-10,ON,Bronze,Y
968,Loyalty,2019-06-09,NS,None,Y
969,DIY,2023-11-10,NS,Bronze,Y
970,Contractor,2025-06-17,ON,None,Y
971,DIY,2019-12-09,BC,Gold,Y
972,Contractor,2022-01-11,BC,None,Y
973,DIY,2022-05-08,QC,None,Y
974,DIY,2021-06-12,ON,None,Y
975,DIY,2023-08-05,ON,Silver,Y
976,Trade,2019-02-16,BC,None,Y
977,Small Business,2023-06-24,ON,Gold,Y
978,Contractor,2019-12-05,PE,None,Y
979,Contractor,2019-03-03,QC,Gold,Y
980,Loyalty,2021-01-17,AB,Bronze,Y
981,Trade,2021-04-18,AB,Silver,Y
982,Contractor,2019-05-24,ON,Silver,Y
983,Small Business,2025-06-24,QC,Bronze,Y
984,Loyalty,2022-07-23,ON,Silver,Y
985,Loyalty,2019-04-14,PE,None,Y
986,Loyalty,2021-04-10,ON,Bronze,Y
987,Loyalty,2024-01-08,QC,Bronze,Y
988,Small Business,2020-02-21,ON,Gold,Y
989,DIY,2023-02-26,ON,Bronze,Y
990,Loyalty,2025-04-17,AB,Gold,Y
991,Trade,2025-02-27,ON,Bronze,Y
992,Loyalty,2022-11-30,ON,Silver,Y
993,Loyalty,2021-10-02,BC,Bronze,Y
994,Contractor,2021-11-20,NB,Bronze,Y
995,Loyalty,2021-12-24,BC,Gold,Y
996,Contractor,2021-11-26,BC,Silver,Y
997,DIY,2020-11-03,BC,Gold,Y
998,Small Business,2025-04-13,QC,Gold,N
999,Contractor,2021-08-05,AB,None,Y
1000,Contractor,2021-10-20,QC,Bronze,Y
1001,DIY,2021-05-29,QC,None,Y
1002,DIY,2020-01-24,QC,Gold,Y
1003,DIY,2020-04-13,SK,None,Y
1004,Contractor,2025-07-22,ON,Gold,Y
1005,DIY,2019-11-17,BC,Silver,Y
1006,DIY,2024-06-14,ON,None,Y
1007,DIY,2024-09-06,AB,Bronze,Y
1008,DIY,2023-08-12,SK,Silver,Y
1009,DIY,2021-07-04,AB,None,Y
1010,Contractor,2021-01-06,ON,Bronze,Y
1011,Contractor,2023-04-29,NB,Silver,Y
1012,Trade,2024-10-17,ON,None,Y
1013,DIY,2025-09-02,QC,Silver,Y
1014,DIY,2023-07-07,NS,Silver,Y
1015,Small Business,2019-09-10,ON,Silver,Y
1016,Contractor,2022-10-12,SK,Silver,Y
1017,DIY,2020-01-28,SK,None,Y
1018,Trade,2023-04-20,QC,None,Y
1019,DIY,2024-11-24,AB,Silver,N
1020,DIY,2023-03-12,MB,Gold,Y
1021,Contractor,2020-11-12,QC,Bronze,Y
1022,DIY,2020-11-09,ON,None,Y
1023,DIY,2022-01-13,AB,Gold,Y
1024,Loyalty,2021-07-25,QC,Bronze,Y
1025,DIY,2022-10-05,NB,Bronze,Y
1026,DIY,2023-06-23,ON,None,Y
1027,Trade,2021-03-31,BC,Bronze,Y
1028,DIY,2020-07-26,ON,Gold,Y
1029,Small Business,2019-08-31,ON,Bronze,Y
1030,DIY,2021-06-22,QC,None,Y
1031,DIY,2023-12-29,AB,Bronze,Y
1032,DIY,2019-07-09,NB,Silver,Y
1033,Trade,2025-10-09,ON,Gold,Y
1034,Contractor,2019-11-17,BC,Silver,Y
1035,DIY,2024-10-21,ON,None,N
1036,DIY,2025-03-23,MB,None,Y
1037,Trade,2022-06-15,ON,Silver,Y
1038,DIY,2020-10-06,ON,None,Y
1039,Contractor,2024-05-04,ON,Silver,Y
1040,Contractor,2025-02-17,QC,Silver,Y
1041,DIY,2024-06-11,ON,None,Y
1042,Loyalty,2023-09-29,BC,Bronze,Y
1043,Contractor,2021-09-09,BC,Bronze,N
1044,DIY,2024-08-06,ON,Bronze,Y
1045,Contractor,2019-08-19,QC,Bronze,Y
1046,Contractor,2023-12-17,MB,Gold,Y
1047,Contractor,2024-12-29,ON,None,Y
1048,DIY,2023-04-23,ON,Bronze,Y
1049,Small Business,2022-06-05,ON,Silver,Y
1050,Trade,2025-08-01,ON,Silver,Y
1051,Contractor,2019-01-06,ON,Silver,Y
1052,Trade,2021-10-13,NL,None,Y
1053,DIY,2023-06-04,ON,None,Y
1054,Trade,2021-08-27,BC,None,Y
1055,DIY,2019-12-26,NS,Bronze,Y
1056,DIY,2020-06-03,QC,Bronze,Y
1057,Contractor,2023-12-28,BC,Bronze,Y
1058,DIY,2020-10-08,MB,None,Y
1059,DIY,2019-02-18,ON,None,Y
1060,DIY,2021-03-02,BC,Bronze,Y
1061,Loyalty,2024-01-27,QC,Bronze,N
1062,Small Business,2025-07-04,QC,Bronze,Y
1063,Loyalty,2022-03-22,ON,Bronze,Y
1064,Loyalty,2024-07-15,SK,None,Y
1065,Loyalty,2022-03-09,BC,Bronze,Y
1066,DIY,2023-02-15,AB,Bronze,Y
1067,DIY,2019-11-11,SK,None,N
1068,Small Business,2021-11-26,BC,Bronze,Y
1069,Loyalty,2022-12-10,SK,Bronze,Y
1070,Contractor,2020-01-30,QC,None,Y
1071,Contractor,2024-11-29,ON,None,Y
1072,Loyalty,2023-01-27,QC,Bronze,Y
1073,DIY,2024-03-30,BC,None,Y
1074,Trade,2019-07-13,ON,None,Y
1075,DIY,2020-11-06,ON,Bronze,Y
1076,DIY,2019-06-20,BC,Bronze,Y
1077,Loyalty,2019-07-08,BC,Silver,Y
1078,DIY,2019-05-01,AB,None,Y
1079,Small Business,2025-07-31,AB,None,Y
1080,DIY,2021-11-29,ON,None,Y
1081,Contractor,2021-10-19,NL,None,Y
1082,Contractor,2022-10-10,MB,Silver,Y
1083,DIY,2021-10-26,ON,Bronze,Y
1084,DIY,2024-11-14,MB,Bronze,Y
1085,Contractor,2025-03-24,QC,Silver,Y
1086,Loyalty,2023-07-11,AB,Bronze,Y
1087,Contractor,2021-11-02,SK,Bronze,Y
1088,Small Business,2021-03-18,AB,Bronze,Y
1089,Loyalty,2025-12-21,ON,Gold,Y
1090,Contractor,2020-03-07,NS,None,Y
1091,DIY,2022-04-26,AB,Bronze,Y
1092,Contractor,2022-12-07,AB,Gold,Y
1093,Contractor,2023-04-06,QC,Bronze,Y
1094,Contractor,2024-02-18,ON,Bronze,Y
1095,Small Business,2024-04-18,BC,None,N
1096,Loyalty,2024-12-18,BC,Silver,Y
1097,DIY,2025-04-20,NS,Bronze,Y
1098,Trade,2019-10-12,ON,Bronze,Y
1099,Contractor,2021-01-31,BC,Silver,Y
1100,DIY,2023-12-13,ON,Silver,Y
1101,Trade,2020-04-12,QC,None,Y
1102,DIY,2023-09-09,ON,Bronze,Y
1103,DIY,2022-07-25,QC,None,Y
1104,Contractor,2019-08-15,ON,Bronze,Y
1105,DIY,2022-05-20,QC,Bronze,Y
1106,Contractor,2019-11-04,ON,Bronze,Y
1107,Loyalty,2020-05-31,ON,Silver,N
1108,Loyalty,2022-07-11,ON,Bronze,Y
1109,Contractor,2022-01-02,SK,None,Y
1110,Contractor,2019-03-21,ON,None,Y
1111,Contractor,2025-09-17,ON,Silver,Y
1112,Contractor,2023-08-17,SK,None,Y
1113,Contractor,2019-12-11,NB,None,Y
1114,DIY,2023-01-28,MB,Bronze,Y
1115,Contractor,2021-07-10,ON,Silver,Y
1116,Loyalty,2019-11-21,SK,Silver,Y
1117,DIY,2024-12-30,NS,None,Y
1118,DIY,2020-10-31,ON,None,Y
1119,DIY,2025-08-09,QC,None,Y
1120,Trade,2024-02-17,ON,Bronze,Y
1121,Contractor,2020-06-29,ON,Silver,Y
1122,Contractor,2023-12-16,MB,Bronze,Y
1123,DIY,2022-08-22,QC,Silver,Y
1124,Loyalty,2019-06-10,BC,None,Y
1125,Loyalty,2019-08-02,NB,Bronze,Y
1126,Trade,2024-02-07,ON,None,Y
1127,DIY,2022-01-22,AB,Bronze,Y
1128,DIY,2021-03-29,MB,None,Y
1129,DIY,2019-06-14,QC,None,Y
1130,Loyalty,2023-07-02,AB,Bronze,Y
1131,DIY,2025-08-13,ON,None,Y
1132,Loyalty,2024-06-28,ON,Bronze,Y
1133,DIY,2024-01-08,BC,Bronze,Y
1134,Small Business,2025-05-18,ON,None,Y
1135,Contractor,2020-10-12,AB,None,Y
1136,Small Business,2022-07-06,ON,Bronze,Y
1137,Small Business,2019-09-08,QC,Bronze,Y
1138,DIY,2025-12-22,QC,Silver,Y
1139,Small Business,2020-10-15,BC,Bronze,Y
1140,Loyalty,2024-05-04,ON,Bronze,N
1141,Loyalty,2025-02-18,ON,None,Y
1142,DIY,2023-03-02,ON,Bronze,Y
1143,Trade,2023-07-18,ON,Bronze,Y
1144,Contractor,2021-05-14,ON,Bronze,Y
1145,Trade,2021-10-18,AB,None,Y
1146,Contractor,2019-05-09,ON,Bronze,Y
1147,DIY,2019-08-24,QC,Silver,Y
1148,Trade,2023-03-09,QC,Silver,Y
1149,DIY,2021-03-02,ON,Silver,N
1150,Loyalty,2025-06-18,BC,Bronze,Y
1151,Contractor,2021-11-06,QC,Bronze,Y
1152,Contractor,2022-02-18,ON,None,Y
1153,DIY,2020-10-29,NS,Bronze,Y
1154,DIY,2022-12-29,QC,Silver,Y
1155,Contractor,2021-02-22,NL,Gold,Y
1156,Contractor,2025-09-15,AB,Bronze,Y
1157,Trade,2024-03-30,NS,Gold,Y
1158,DIY,2019-10-15,AB,None,Y
1159,Contractor,2021-05-27,AB,Bronze,N
1160,Trade,2025-04-16,ON,Bronze,Y
1161,DIY,2025-03-17,QC,Silver,Y
1162,Small Business,2025-03-26,QC,None,Y
1163,Loyalty,2021-12-21,AB,None,Y
1164,DIY,2023-06-07,ON,Gold,Y
1165,Trade,2025-11-18,QC,None,Y
1166,Contractor,2019-05-07,QC,Gold,N
1167,Contractor,2020-12-30,MB,Bronze,Y
1168,Contractor,2025-04-23,BC,None,Y
1169,DIY,2020-05-14,ON,Bronze,Y
1170,DIY,2021-07-12,QC,Bronze,Y
1171,Loyalty,2025-04-12,BC,Silver,Y
1172,Contractor,2020-11-01,ON,Bronze,Y
1173,DIY,2022-01-13,BC,None,Y
1174,DIY,2023-09-05,SK,None,Y
1175,Trade,2019-07-11,AB,Bronze,Y
1176,Trade,2023-12-12,ON,Silver,Y
1177,Trade,2023-01-18,AB,Gold,Y
1178,DIY,2019-08-05,ON,Bronze,Y
1179,Contractor,2024-11-28,QC,Silver,Y
1180,Contractor,2023-02-25,AB,Bronze,Y
1181,Contractor,2023-08-11,ON,Gold,Y
1182,Contractor,2022-04-16,ON,Silver,Y
1183,DIY,2025-02-12,NS,Silver,Y
1184,DIY,2019-02-03,QC,None,Y
1185,Small Business,2023-12-19,ON,Gold,Y
1186,DIY,2024-07-07,QC,Bronze,Y
1187,DIY,2020-07-17,BC,Gold,Y
1188,Loyalty,2019-06-10,ON,Bronze,N
1189,Loyalty,2022-10-26,QC,None,Y
1190,Contractor,2024-06-28,ON,Gold,Y
1191,DIY,2020-05-03,ON,Silver,N
1192,DIY,2022-01-12,NL,None,Y
1193,DIY,2024-07-26,QC,None,Y
1194,Contractor,2024-03-12,ON,Gold,Y
1195,Contractor,2022-02-01,QC,None,Y
1196,Small Business,2025-11-19,ON,None,Y
