TransactionID,StoreID,ProductID,CustomerID,TransactionDate,Quantity,UnitPrice,Discount,SalesAmount,PaymentMethod,Channel,LastModifiedDate,SourceSystem
269,564,32211.0,80938.0,2025-01-02,5,21.67,0.0,108.35,Debit,Online,2025-01-02,POS
270,65,11227.0,419376.0,2025-01-12,1,17.4,0.0,17.4,Credit,Store,2025-02-06,POS
271,277,8993.0,,2025-01-24,3,24.37,0.0,73.11,Debit,Store,2025-02-04,POS
272,620,38368.0,441771.0,2025-01-12,5,47.37,0.0,236.85,Debit,Store,2025-01-18,POS
273,282,4407.0,292534.0,2025-01-27,1,19.68,0.0,19.68,Mobile Wallet,Store,2025-01-27,POS
274,374,49961.0,49222.0,2025-01-10,3,17.59,0.0,52.77,Debit,Store,2025-01-10,POS
275,750,10435.0,270214.0,2025-01-25,4,50.03,10.01,190.11,Credit,Store,2025-02-06,POS
276,312,45303.0,488764.0,2025-01-10,2,29.48,5.9,53.06,Debit,Store,2025-01-14,POS
277,242,12354.0,12323.0,2025-01-07,4,65.69,13.14,249.62,Credit,Store,2025-01-14,POS
278,339,44230.0,80807.0,2025-01-22,1,41.04,0.0,41.04,Debit,Online,2025-01-22,POS
279,405,197.0,159009.0,2025-01-23,1,46.86,0.0,46.86,Debit,Store,2025-02-27,POS
280,431,16226.0,311766.0,2025-01-16,5,47.39,0.0,236.95,Debit,Store,2025-01-16,POS
281,571,33855.0,363576.0,2025-01-09,1,28.04,0.0,28.04,Credit,Store,2025-02-10,POS
282,166,27470.0,,2025-01-28,1,53.41,0.0,53.41,Credit,Online,2025-01-28,POS
283,469,18034.0,330994.0,2025-01-30,3,96.3,0.0,288.9,Mobile Wallet,Store,2025-01-30,POS
284,497,18591.0,286094.0,2025-01-29,5,98.06,0.0,490.3,Mobile Wallet,Store,2025-01-29,POS
285,422,21551.0,372487.0,2025-01-24,2,86.98,0.0,173.96,Cash,Store,2025-01-24,POS
286,382,25205.0,,2025-01-20,3,62.65,28.19,159.76,Cash,Store,2025-03-05,POS
287,329,22396.0,391615.0,2025-01-18,4,29.45,5.89,111.91,Cash,Store,2025-02-01,POS
288,56,28796.0,328442.0,2025-01-15,3,41.04,0.0,123.12,Credit,Store,2025-01-15,POS
289,413,48072.0,227887.0,2025-01-27,4,44.54,35.63,142.53,Debit,Store,2025-01-27,POS
290,765,29115.0,,2025-01-17,4,109.3,65.58,371.62,Debit,Store,2025-01-20,POS
291,51,31680.0,226154.0,2025-01-07,5,40.41,0.0,202.05,Debit,Store,2025-02-20,POS
292,131,44031.0,,2025-01-22,2,8.78,0.88,16.68,Debit,Online,2025-02-07,POS
293,411,36800.0,,2025-01-30,2,51.32,0.0,102.64,Debit,Online,2025-01-30,POS
294,719,13841.0,202178.0,2025-01-14,5,15.94,11.96,67.74,Credit,Store,2025-01-26,POS
295,168,35954.0,496092.0,2025-01-29,3,137.34,0.0,412.02,Cash,Store,2025-02-25,POS
296,587,49406.0,317107.0,2025-01-29,3,49.36,0.0,148.08,Credit,Store,2025-02-12,POS
297,162,21090.0,134956.0,2025-01-31,4,13.24,0.0,52.96,Debit,Online,2025-03-13,POS
298,731,46441.0,494675.0,2025-01-12,2,76.69,0.0,153.38,Cash,Store,2025-01-12,POS
299,31,30977.0,397757.0,2025-01-28,3,89.38,0.0,268.14,Debit,Store,2025-02-06,POS
300,35,16468.0,,2025-01-29,2,13.07,0.0,26.14,Credit,Store,2025-01-29,POS
301,199,31474.0,60279.0,2025-01-06,1,17.94,0.0,17.94,Mobile Wallet,Store,2025-02-15,POS
302,475,29320.0,,2025-01-28,4,13.14,0.0,52.56,Cash,Online,2025-02-15,POS
303,443,20077.0,284952.0,2025-01-18,3,32.39,0.0,97.17,Credit,Store,2025-01-18,POS
304,414,21772.0,374548.0,2025-01-11,2,16.75,5.02,28.48,Cash,Store,2025-02-02,POS
305,361,20725.0,235835.0,2025-01-16,3,38.28,0.0,114.84,Debit,Store,2025-01-16,POS
306,41,28222.0,103959.0,2025-01-19,5,27.53,27.53,110.12,Cash,Store,2025-01-19,POS
307,263,28676.0,,2025-01-22,1,8.52,0.85,7.67,Gift Card,Online,2025-01-22,POS
308,204,19768.0,379552.0,2025-01-28,5,569.77,427.33,2421.52,Mobile Wallet,Store,2025-01-28,POS
309,684,48823.0,59696.0,2025-01-03,3,60.4,0.0,181.2,Credit,Store,2025-01-31,POS
310,318,12373.0,462076.0,2025-01-16,4,14.62,0.0,58.48,Credit,Online,2025-01-16,POS
311,373,35973.0,384476.0,2025-01-25,1,47.27,0.0,47.27,Debit,Store,2025-02-17,POS
312,618,42541.0,19073.0,2025-01-01,2,47.26,4.73,89.79,Gift Card,Store,2025-01-01,POS
313,159,4169.0,497152.0,2025-01-09,3,28.04,0.0,84.12,Debit,Online,2025-02-03,POS
314,141,12751.0,45764.0,2025-01-26,3,22.69,0.0,68.07,Credit,Store,2025-03-12,POS
315,463,49717.0,308046.0,2025-01-14,3,215.91,64.77,582.96,Debit,Store,2025-01-14,POS
316,282,1739.0,402214.0,2025-01-01,4,17.08,6.83,61.49,Debit,Store,2025-01-14,POS
317,211,18313.0,163994.0,2025-01-25,5,23.17,0.0,115.85,Debit,Store,2025-01-25,POS
318,698,8632.0,34867.0,2025-01-08,4,28.29,0.0,113.16,Debit,Store,2025-01-08,POS
319,422,35393.0,223214.0,2025-01-17,4,23.29,9.32,83.84,Debit,Store,2025-02-26,POS
320,233,9818.0,,2025-01-23,2,64.07,0.0,128.14,Credit,Store,2025-01-23,POS
321,154,23351.0,168658.0,2025-01-01,4,75.71,30.28,272.56,Credit,Online,2025-01-03,POS
322,362,1618.0,,2025-01-08,4,36.89,0.0,147.56,Debit,Store,2025-02-01,POS
323,6,42373.0,91584.0,2025-01-14,2,54.59,0.0,109.18,Cash,Store,2025-01-14,POS
324,708,28993.0,289890.0,2025-01-08,4,4.22,0.0,16.88,Debit,Store,2025-02-03,POS
325,736,13191.0,79486.0,2025-01-27,2,54.12,0.0,108.24,Debit,Store,2025-03-07,POS
326,643,28633.0,410667.0,2025-01-10,2,24.06,0.0,48.12,Debit,Store,2025-01-25,POS
327,321,34739.0,,2025-01-03,4,60.1,0.0,240.4,Cash,Store,2025-01-03,POS
328,678,33770.0,151088.0,2025-01-10,4,85.74,0.0,342.96,Credit,Store,2025-01-14,POS
329,796,37141.0,378268.0,2025-01-25,4,21.92,0.0,87.68,Debit,Store,2025-03-07,POS
330,514,9783.0,,2025-01-14,4,67.3,40.38,228.82,Debit,Store,2025-01-14,POS
331,561,26673.0,483702.0,2025-01-30,3,64.03,0.0,192.09,Gift Card,Store,2025-02-23,POS
332,452,47148.0,95779.0,2025-01-30,4,13.81,0.0,55.24,Debit,Store,2025-01-30,POS
333,8,44700.0,352379.0,2025-01-10,5,51.62,38.71,219.39,Debit,Store,2025-01-22,POS
334,115,44374.0,142326.0,2025-01-26,3,29.13,4.37,83.02,Debit,Store,2025-01-26,POS
335,676,12952.0,377572.0,2025-01-31,1,44.35,0.0,44.35,Credit,Store,2025-02-09,POS
336,769,14079.0,30743.0,2025-01-26,2,21.31,0.0,42.62,Mobile Wallet,Store,2025-01-26,POS
337,49,45398.0,185375.0,2025-01-04,1,56.53,2.83,53.7,Cash,Store,2025-01-04,POS
338,410,43798.0,169293.0,2025-01-28,5,20.32,10.16,91.44,Credit,Store,2025-01-28,POS
339,34,13498.0,273642.0,2025-01-02,2,12.7,0.0,25.4,Credit,Store,2025-02-16,POS
340,39,38831.0,424015.0,2025-01-28,5,18.55,0.0,92.75,Debit,Store,2025-01-28,POS
341,678,10564.0,87687.0,2025-01-02,4,116.94,0.0,467.76,Gift Card,Store,2025-02-16,POS
342,569,36553.0,221769.0,2025-01-27,5,49.13,24.56,221.09,Cash,Store,2025-02-23,POS
343,348,26238.0,,2025-01-28,2,48.24,4.82,91.66,Credit,Online,2025-03-07,POS
344,705,37862.0,385249.0,2025-01-06,5,18.32,9.16,82.44,Mobile Wallet,Store,2025-02-12,POS
345,163,45639.0,,2025-01-20,5,87.13,87.13,348.52,Debit,Store,2025-01-20,POS
346,790,48907.0,299617.0,2025-01-13,4,10.46,0.0,41.84,Credit,Store,2025-01-25,POS
347,790,37387.0,81349.0,2025-01-22,5,52.99,0.0,264.95,Debit,Online,2025-01-22,POS
348,351,43023.0,283915.0,2025-01-03,3,51.34,0.0,154.02,Credit,Store,2025-02-12,POS
349,175,6875.0,287414.0,2025-01-12,5,12.38,0.0,61.9,Cash,Store,2025-02-14,POS
350,730,19647.0,214318.0,2025-01-23,3,30.64,0.0,91.92,Credit,Store,2025-01-23,POS
351,550,41964.0,85649.0,2025-01-10,1,31.78,0.0,31.78,Debit,Store,2025-01-10,POS
352,265,24370.0,191429.0,2025-01-10,5,119.52,0.0,597.6,Credit,Online,2025-01-10,POS
353,130,3303.0,406898.0,2025-01-03,4,123.2,0.0,492.8,Credit,Store,2025-01-09,POS
354,224,32093.0,356333.0,2025-01-06,5,22.27,0.0,111.35,Debit,Store,2025-01-06,POS
355,425,45701.0,17107.0,2025-01-04,4,12.27,0.0,49.08,Debit,Store,2025-01-08,POS
356,449,8223.0,147067.0,2025-01-15,3,40.83,0.0,122.49,Debit,Store,2025-01-15,POS
357,220,42415.0,493273.0,2025-01-19,3,64.06,0.0,192.18,Cash,Store,2025-01-19,POS
358,366,10664.0,471856.0,2025-01-13,4,18.62,0.0,74.48,Debit,Store,2025-02-07,POS
359,526,4834.0,,2025-01-06,5,27.27,0.0,136.35,Cash,Store,2025-01-06,POS
360,450,44319.0,,2025-01-06,4,78.24,62.59,250.37,Debit,Store,2025-02-02,POS
361,98,47966.0,195387.0,2025-01-07,1,23.69,0.0,23.69,Mobile Wallet,Store,2025-02-11,POS
362,363,825.0,247960.0,2025-01-03,1,11.16,0.0,11.16,Cash,Store,2025-01-03,POS
363,95,22645.0,235666.0,2025-01-04,5,53.45,40.09,227.16,Cash,Store,2025-02-05,POS
364,618,9908.0,340658.0,2025-01-18,5,32.01,24.01,136.04,Debit,Store,2025-01-18,POS
365,164,13355.0,302408.0,2025-01-16,4,14.49,0.0,57.96,Debit,Store,2025-02-14,POS
366,213,32418.0,,2025-01-25,4,63.08,0.0,252.32,Debit,Store,2025-01-25,POS
367,133,16200.0,,2025-01-21,5,28.43,7.11,135.04,Debit,Store,2025-01-21,POS
368,362,37904.0,86976.0,2025-01-14,5,26.3,19.72,111.78,Debit,Online,2025-01-14,POS
369,391,47246.0,402086.0,2025-01-06,1,39.19,0.0,39.19,Debit,Store,2025-01-16,POS
370,201,18090.0,375932.0,2025-01-16,3,11.18,6.71,26.83,Debit,Store,2025-02-22,POS
371,671,27205.0,227092.0,2025-01-17,5,39.04,19.52,175.68,Cash,Store,2025-02-12,POS
372,188,39356.0,130248.0,2025-01-13,1,39.24,0.0,39.24,Debit,Store,2025-01-13,POS
373,461,44057.0,260793.0,2025-01-21,4,64.9,25.96,233.64,Gift Card,Store,2025-01-21,POS
374,504,41378.0,,2025-01-09,4,80.93,0.0,323.72,Debit,Store,2025-01-09,POS
375,522,26979.0,243676.0,2025-01-10,3,112.95,0.0,338.85,Cash,Store,2025-01-10,POS
376,705,50.0,145393.0,2025-01-25,1,20.01,0.0,20.01,Cash,Store,2025-03-04,POS
377,110,26396.0,,2025-01-09,1,58.91,0.0,58.91,Cash,Store,2025-02-19,POS
378,719,5194.0,71431.0,2025-01-09,1,40.36,0.0,40.36,Cash,Store,2025-01-09,POS
379,223,12041.0,113967.0,2025-01-15,3,26.72,0.0,80.16,Debit,Online,2025-01-15,POS
380,183,47333.0,75003.0,2025-01-16,4,58.38,11.68,221.84,Credit,Store,2025-01-16,POS
381,564,41880.0,,2025-01-09,3,85.9,0.0,257.7,Debit,Store,2025-02-06,POS
382,316,45387.0,122623.0,2025-01-06,2,31.69,0.0,63.38,Credit,Store,2025-01-06,POS
383,417,11701.0,10245.0,2025-01-13,3,11.17,0.0,33.51,Debit,Store,2025-01-13,POS
384,665,45154.0,320514.0,2025-01-04,5,19.69,0.0,98.45,Mobile Wallet,Store,2025-01-04,POS
385,366,38675.0,,2025-01-26,3,9.6,1.44,27.36,Mobile Wallet,Store,2025-01-26,POS
386,221,15879.0,5859.0,2025-01-29,4,46.26,18.5,166.54,Debit,Store,2025-01-29,POS
387,150,42494.0,215811.0,2025-01-16,4,32.68,0.0,130.72,Gift Card,Store,2025-01-16,POS
388,374,20401.0,,2025-01-05,1,47.78,0.0,47.78,Credit,Store,2025-01-05,POS
389,73,31573.0,265338.0,2025-01-09,2,11.27,0.0,22.54,Credit,Store,2025-01-09,POS
390,521,49076.0,327835.0,2025-01-04,4,29.78,5.96,113.16,Gift Card,Store,2025-01-05,POS
391,633,13942.0,3437.0,2025-01-12,5,87.03,21.76,413.39,Gift Card,Store,2025-01-12,POS
392,395,12393.0,24171.0,2025-01-06,3,40.32,0.0,120.96,Debit,Store,2025-01-06,POS
393,280,17541.0,153118.0,2025-01-20,1,20.46,0.0,20.46,Cash,Store,2025-01-20,POS
394,390,26373.0,113246.0,2025-01-28,1,10.73,0.0,10.73,Mobile Wallet,Store,2025-02-14,POS
395,507,49931.0,220906.0,2025-01-08,5,29.67,0.0,148.35,Debit,Store,2025-01-08,POS
396,311,522.0,119451.0,2025-01-27,3,158.03,23.7,450.39,Credit,Store,2025-02-04,POS
397,416,12885.0,170933.0,2025-01-10,4,50.76,0.0,203.04,Credit,Store,2025-01-10,POS
398,616,5172.0,498941.0,2025-01-10,1,38.06,1.9,36.16,Debit,Store,2025-01-10,POS
399,156,24384.0,26130.0,2025-01-12,3,54.8,0.0,164.4,Gift Card,Store,2025-01-12,POS
400,228,14069.0,,2025-01-01,1,49.4,9.88,39.52,Credit,Store,2025-01-01,POS
401,29,38300.0,258116.0,2025-01-25,5,37.8,28.35,160.65,Debit,Store,2025-01-25,POS
402,575,3793.0,,2025-01-27,1,71.31,0.0,71.31,Mobile Wallet,Store,2025-01-27,POS
403,24,46748.0,36887.0,2025-01-20,3,16.61,0.0,49.83,Cash,Store,2025-03-06,POS
404,151,40139.0,,2025-01-20,2,79.39,7.94,150.84,Mobile Wallet,Store,2025-02-25,POS
405,655,6013.0,166545.0,2025-01-27,2,6.39,0.0,12.78,Mobile Wallet,Store,2025-01-27,POS
406,147,34916.0,124146.0,2025-01-02,2,27.27,0.0,54.54,Cash,Store,2025-02-05,POS
407,648,44232.0,382002.0,2025-01-02,3,77.82,0.0,233.46,Debit,Store,2025-01-07,POS
408,634,24416.0,349800.0,2025-01-26,3,46.45,0.0,139.35,Debit,Store,2025-02-18,POS
409,746,38195.0,336199.0,2025-01-10,4,5.09,3.05,17.31,Credit,Store,2025-01-10,POS
410,210,12301.0,60463.0,2025-01-28,5,14.85,0.0,74.25,Cash,Store,2025-02-16,POS
411,625,1581.0,26652.0,2025-01-12,2,78.29,0.0,156.58,Cash,Online,2025-01-26,POS
412,87,32611.0,77709.0,2025-01-03,4,80.46,0.0,321.84,Credit,Store,2025-01-24,POS
413,711,8377.0,349408.0,2025-01-13,2,50.05,0.0,100.1,Credit,Store,2025-01-19,POS
414,442,7923.0,292649.0,2025-01-07,2,47.64,4.76,90.52,Credit,Store,2025-02-07,POS
415,644,34514.0,354935.0,2025-01-30,2,10.97,0.0,21.94,Credit,Store,2025-02-24,POS
416,300,19855.0,17769.0,2025-01-23,2,33.99,0.0,67.98,Debit,Online,2025-02-25,POS
417,554,39475.0,26195.0,2025-01-31,3,7.86,0.0,23.58,Credit,Store,2025-03-17,POS
418,52,26177.0,448689.0,2025-01-19,4,24.39,0.0,97.56,Debit,Online,2025-01-19,POS
419,621,32826.0,96386.0,2025-01-14,1,36.68,0.0,36.68,Gift Card,Store,2025-01-14,POS
420,267,10703.0,,2025-01-05,5,14.44,0.0,72.2,Debit,Store,2025-01-05,POS
421,36,33334.0,,2025-01-25,3,14.31,0.0,42.93,Debit,Store,2025-01-25,POS
422,602,21610.0,216292.0,2025-01-06,3,45.34,0.0,136.02,Debit,Store,2025-01-06,POS
423,607,6030.0,231065.0,2025-01-17,2,12.47,2.49,22.45,Mobile Wallet,Store,2025-01-17,POS
424,782,35724.0,83394.0,2025-01-17,3,23.14,3.47,65.95,Cash,Store,2025-01-17,POS
425,209,18775.0,,2025-01-20,1,145.52,14.55,130.97,Credit,Store,2025-01-20,POS
426,145,16943.0,338685.0,2025-01-25,4,22.92,0.0,91.68,Gift Card,Store,2025-01-25,POS
427,193,21295.0,,2025-01-21,3,233.77,35.07,666.24,Cash,Store,2025-02-12,POS
428,380,11788.0,213261.0,2025-01-19,3,48.1,0.0,144.3,Mobile Wallet,Store,2025-01-20,POS
429,461,20592.0,805.0,2025-01-03,4,41.31,0.0,165.24,Cash,Online,2025-02-15,POS
430,573,11946.0,395746.0,2025-01-20,4,13.12,7.87,44.61,Mobile Wallet,Store,2025-01-24,POS
431,739,41734.0,177129.0,2025-01-04,3,22.77,0.0,68.31,Mobile Wallet,Online,2025-02-12,POS
432,338,32775.0,239187.0,2025-01-31,5,77.64,0.0,388.2,Debit,Store,2025-01-31,POS
433,238,2173.0,380811.0,2025-01-16,2,40.65,0.0,81.3,Cash,Online,2025-01-16,POS
434,316,44107.0,352529.0,2025-01-10,4,30.02,6.0,114.08,Debit,Online,2025-01-10,POS
435,267,28167.0,114040.0,2025-01-30,3,44.88,13.46,121.18,Debit,Store,2025-02-01,POS
436,294,11227.0,335086.0,2025-01-12,4,26.93,10.77,96.95,Cash,Store,2025-01-12,POS
437,491,2598.0,132679.0,2025-01-09,5,55.33,0.0,276.65,Debit,Store,2025-01-09,POS
438,249,25593.0,116689.0,2025-01-19,4,282.48,112.99,1016.93,Credit,Store,2025-02-26,POS
439,304,27396.0,92480.0,2025-01-09,3,29.17,0.0,87.51,Debit,Store,2025-01-09,POS
440,694,43512.0,457640.0,2025-01-31,1,21.15,1.06,20.09,Credit,Store,2025-02-19,POS
441,684,21620.0,277196.0,2025-01-06,4,19.61,11.77,66.67,Credit,Store,2025-01-26,POS
442,298,21193.0,444613.0,2025-01-09,5,65.54,0.0,327.7,Credit,Store,2025-01-09,POS
443,663,20809.0,403264.0,2025-01-13,2,17.81,5.34,30.28,Credit,Store,2025-02-20,POS
444,590,7391.0,463204.0,2025-01-05,1,31.01,1.55,29.46,Mobile Wallet,Store,2025-01-09,POS
445,664,13839.0,423815.0,2025-01-18,3,31.76,0.0,95.28,Mobile Wallet,Online,2025-02-10,POS
446,609,27482.0,397135.0,2025-01-29,5,36.59,0.0,182.95,Debit,Online,2025-01-29,POS
447,366,8971.0,,2025-01-09,2,49.38,9.88,88.88,Cash,Store,2025-01-14,POS
448,267,7528.0,396048.0,2025-01-06,1,11.26,0.56,10.7,Debit,Store,2025-02-13,POS
449,104,5227.0,,2025-01-06,3,7.8,2.34,21.06,Credit,Store,2025-01-06,POS
450,684,1961.0,342673.0,2025-01-17,4,59.17,23.67,213.01,Cash,Store,2025-01-17,POS
451,473,24565.0,,2025-01-10,5,50.96,25.48,229.32,Credit,Store,2025-01-10,POS
452,524,40397.0,26625.0,2025-01-01,3,45.99,0.0,137.97,Credit,Store,2025-01-01,POS
453,505,47432.0,169555.0,2025-01-23,4,19.21,0.0,76.84,Debit,Store,2025-02-18,POS
454,368,2017.0,416769.0,2025-01-17,3,12.7,0.0,38.1,Debit,Store,2025-01-17,POS
455,154,1264.0,494325.0,2025-01-29,3,53.96,0.0,161.88,Mobile Wallet,Store,2025-01-29,POS
456,770,42116.0,296533.0,2025-01-21,1,16.15,3.23,12.92,Debit,Online,2025-01-21,POS
457,754,17919.0,165597.0,2025-01-28,2,305.75,0.0,611.5,Credit,Store,2025-03-04,POS
458,469,47433.0,284616.0,2025-01-20,2,32.3,0.0,64.6,Debit,Store,2025-02-04,POS
459,663,30644.0,73208.0,2025-01-22,1,61.79,9.27,52.52,Cash,Online,2025-03-07,POS
460,21,47808.0,4051.0,2025-01-09,1,40.18,0.0,40.18,Mobile Wallet,Store,2025-02-11,POS
461,361,10026.0,230886.0,2025-01-26,3,25.09,0.0,75.27,Gift Card,Online,2025-01-26,POS
462,118,41872.0,,2025-01-23,5,35.49,0.0,177.45,Credit,Store,2025-02-18,POS
463,639,21458.0,,2025-01-28,5,38.03,28.52,161.63,Credit,Store,2025-02-04,POS
464,792,38353.0,493755.0,2025-01-07,3,24.31,0.0,72.93,Credit,Store,2025-01-07,POS
465,110,2872.0,,2025-01-06,2,31.32,12.53,50.11,Credit,Store,2025-01-18,POS
466,540,25212.0,331711.0,2025-01-20,5,16.05,0.0,80.25,Credit,Online,2025-01-20,POS
467,238,49358.0,,2025-01-26,5,46.68,46.68,186.72,Debit,Store,2025-03-01,POS
468,118,6587.0,419266.0,2025-01-11,5,27.91,0.0,139.55,Credit,Store,2025-01-18,POS
469,73,32634.0,352409.0,2025-01-03,1,12.4,0.62,11.78,Debit,Store,2025-01-03,POS
470,729,8530.0,482038.0,2025-01-24,3,13.02,0.0,39.06,Debit,Store,2025-01-24,POS
471,692,6839.0,,2025-01-02,1,23.75,0.0,23.75,Credit,Online,2025-01-09,POS
472,552,2496.0,49265.0,2025-01-15,3,111.87,0.0,335.61,Credit,Store,2025-01-16,POS
473,154,16837.0,347157.0,2025-01-27,1,27.9,2.79,25.11,Mobile Wallet,Store,2025-01-27,POS
474,653,40207.0,227941.0,2025-01-16,2,12.93,0.0,25.86,Debit,Store,2025-02-13,POS
475,358,44623.0,401710.0,2025-01-21,4,77.81,0.0,311.24,Debit,Store,2025-01-21,POS
476,771,30698.0,,2025-01-20,4,209.21,0.0,836.84,Mobile Wallet,Store,2025-02-23,POS
477,288,4041.0,149726.0,2025-01-13,1,28.7,0.0,28.7,Debit,Store,2025-02-11,POS
478,201,8794.0,362289.0,2025-01-16,3,15.12,2.27,43.09,Debit,Online,2025-01-16,POS
479,401,4608.0,94686.0,2025-01-19,2,23.1,2.31,43.89,Credit,Store,2025-02-02,POS
480,189,16272.0,72627.0,2025-01-06,4,29.86,0.0,119.44,Gift Card,Online,2025-01-27,POS
481,591,7139.0,115253.0,2025-01-01,3,101.25,0.0,303.75,Cash,Store,2025-01-31,POS
482,404,36538.0,439910.0,2025-01-29,4,85.69,0.0,342.76,Credit,Store,2025-01-29,POS
483,784,16578.0,319206.0,2025-01-20,5,8.28,0.0,41.4,Debit,Store,2025-01-20,POS
484,686,30054.0,,2025-01-30,5,38.22,19.11,171.99,Cash,Store,2025-01-30,POS
485,287,4251.0,364585.0,2025-01-09,5,19.07,19.07,76.28,Credit,Store,2025-01-09,POS
486,96,16140.0,341023.0,2025-01-16,3,36.47,5.47,103.94,Debit,Store,2025-01-16,POS
487,699,17361.0,198519.0,2025-01-22,2,40.12,0.0,80.24,Mobile Wallet,Store,2025-02-02,POS
488,270,9413.0,135257.0,2025-01-05,5,16.01,0.0,80.05,Cash,Store,2025-01-09,POS
489,576,19265.0,47427.0,2025-01-07,3,29.03,0.0,87.09,Cash,Store,2025-01-07,POS
490,574,13609.0,407006.0,2025-01-28,1,50.12,10.02,40.1,Mobile Wallet,Store,2025-03-08,POS
491,782,15288.0,110171.0,2025-01-08,3,29.97,4.5,85.41,Cash,Store,2025-01-08,POS
492,624,13827.0,152166.0,2025-01-26,1,71.7,0.0,71.7,Credit,Store,2025-01-26,POS
493,489,32581.0,346840.0,2025-01-13,4,37.75,0.0,151.0,Credit,Store,2025-02-25,POS
494,369,15738.0,265308.0,2025-01-20,5,74.13,18.53,352.12,Credit,Store,2025-01-20,POS
495,634,29645.0,50466.0,2025-01-22,3,38.34,0.0,115.02,Credit,Online,2025-02-06,POS
496,34,12319.0,278043.0,2025-01-22,5,27.81,0.0,139.05,Mobile Wallet,Store,2025-02-08,POS
497,364,42069.0,212141.0,2025-01-08,4,21.87,0.0,87.48,Debit,Store,2025-02-17,POS
498,732,9838.0,,2025-01-24,2,27.84,11.14,44.54,Mobile Wallet,Store,2025-01-25,POS
499,364,48532.0,77915.0,2025-01-25,3,92.91,0.0,278.73,Debit,Store,2025-02-24,POS
500,355,9196.0,61334.0,2025-01-11,2,35.6,0.0,71.2,Gift Card,Store,2025-02-21,POS
501,61,31462.0,52840.0,2025-01-03,2,89.43,26.83,152.03,Debit,Store,2025-01-29,POS
502,613,30565.0,116925.0,2025-01-12,4,38.24,0.0,152.96,Credit,Store,2025-01-12,POS
503,261,24338.0,111626.0,2025-01-30,1,148.61,0.0,148.61,Debit,Store,2025-02-26,POS
504,65,45183.0,138646.0,2025-01-08,3,29.19,4.38,83.19,Cash,Store,2025-01-08,POS
505,583,31246.0,,2025-01-10,4,23.31,0.0,93.24,Debit,Store,2025-01-13,POS
506,694,30645.0,428457.0,2025-01-10,5,83.71,0.0,418.55,Credit,Store,2025-01-31,POS
507,106,20841.0,90141.0,2025-01-29,2,24.46,2.45,46.47,Debit,Store,2025-01-29,POS
508,116,46799.0,22363.0,2025-01-06,2,29.95,5.99,53.91,Credit,Store,2025-01-06,POS
509,107,19880.0,499864.0,2025-01-17,4,25.59,5.12,97.24,Debit,Store,2025-01-31,POS
510,667,12979.0,449262.0,2025-01-24,4,27.2,16.32,92.48,Credit,Online,2025-01-24,POS
511,240,40928.0,304936.0,2025-01-10,1,13.52,2.03,11.49,Credit,Store,2025-01-10,POS
512,508,27283.0,28407.0,2025-01-19,4,41.8,33.44,133.76,Debit,Store,2025-01-19,POS
513,142,27885.0,438771.0,2025-01-10,3,53.85,0.0,161.55,Debit,Store,2025-02-01,POS
514,123,25478.0,,2025-01-12,2,15.26,0.0,30.52,Credit,Store,2025-02-13,POS
515,573,6867.0,115683.0,2025-01-16,5,21.08,0.0,105.4,Credit,Store,2025-01-16,POS
516,635,6730.0,69279.0,2025-01-21,1,36.02,0.0,36.02,Credit,Store,2025-01-21,POS
517,353,34677.0,359391.0,2025-01-25,5,27.03,27.03,108.12,Debit,Online,2025-01-25,POS
518,270,35590.0,449370.0,2025-01-19,2,57.86,0.0,115.72,Debit,Store,2025-01-23,POS
519,538,22520.0,108659.0,2025-01-20,2,125.95,0.0,251.9,Gift Card,Store,2025-01-20,POS
520,685,39713.0,181706.0,2025-01-21,2,51.5,0.0,103.0,Debit,Store,2025-01-21,POS
521,744,22835.0,,2025-01-15,2,34.5,0.0,69.0,Credit,Store,2025-02-21,POS
522,520,35439.0,19459.0,2025-01-25,1,41.01,4.1,36.91,Credit,Online,2025-01-25,POS
523,209,35026.0,,2025-01-21,4,25.96,0.0,103.84,Credit,Store,2025-01-21,POS
524,354,458.0,,2025-01-08,2,16.69,0.0,33.38,Credit,Store,2025-01-08,POS
525,789,26437.0,396745.0,2025-01-24,1,25.64,0.0,25.64,Credit,Online,2025-03-02,POS
526,196,3988.0,467238.0,2025-01-22,5,41.57,10.39,197.46,Credit,Store,2025-02-17,POS
527,419,22895.0,,2025-01-28,4,186.1,0.0,744.4,Debit,Store,2025-02-01,POS
528,36,15624.0,130661.0,2025-01-25,4,2.67,2.14,8.54,Cash,Store,2025-03-07,POS
529,358,39441.0,,2025-01-29,1,5.7,0.29,5.41,Debit,Store,2025-02-25,POS
530,519,21982.0,192662.0,2025-01-28,2,67.96,13.59,122.33,Cash,Store,2025-01-28,POS
531,557,10429.0,430275.0,2025-01-12,3,25.66,11.55,65.43,Debit,Store,2025-01-24,POS
532,164,46055.0,343134.0,2025-01-20,1,21.6,0.0,21.6,Mobile Wallet,Store,2025-01-28,POS
533,321,4602.0,461254.0,2025-01-18,1,26.45,0.0,26.45,Cash,Store,2025-02-02,POS
534,702,24432.0,109833.0,2025-01-02,4,73.58,29.43,264.89,Credit,Store,2025-01-02,POS
535,59,10179.0,427877.0,2025-01-05,5,18.98,4.74,90.16,Cash,Store,2025-01-05,POS
536,130,38445.0,427563.0,2025-01-27,1,5.76,0.29,5.47,Credit,Store,2025-02-12,POS
